	host_response_rate	host_listings_count	host_verificationCount	host_since_deltaDays	calculated_host_listings_count	latitude	longitude	accommodates	bathrooms	bedrooms	beds	price	weekly_price	security_deposit	cleaning_fee	guests_included	extra_people	minimum_nights	maximum_nights	number_of_reviews	last_review_deltaDays	first_review_deltaDays	review_scores_rating	review_scores_accuracy	review_scores_cleanliness	review_scores_checkin	review_scores_communication	review_scores_location	review_scores_value	reviews_per_month	performance
0	4.574711	1.3862944	4	1607.0	1.0986123	47.636288	-122.371025	1.609438	0.6931472	0.6931472	0.6931472	4.454347	6.4785094	5.3033047	3.9318256	1.0986123	1.7917595	0.6931472	5.902633	5.3375382	1.0986122886681096	7.330405211844402	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3978953	1.6233408	5.960103
1	4.59512	1.9459102	6	1047.0	1.9459102	47.639122	-122.36567	1.609438	0.6931472	0.6931472	0.6931472	5.0172796	6.908755	4.6151204	3.713572	0.6931472	0.0	1.0986123	4.5108595	3.7841897	1.9459101490553132	6.767343125265392	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.90825856	4.9634037
2	4.2195077	1.0986123	5	571.0	1.0986123	47.629723	-122.369484	2.4849067	1.7047482	1.7917595	2.0794415	6.8834624	6.4785094	6.908755	5.7071104	2.3978953	3.2580965	1.609438	3.4339871	3.0445225	4.820281565605037	6.261491684321042	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.7654678	4.7233977
4	4.6151204	1.0986123	5	1497.0	0.6931472	47.63292	-122.37247	1.9459102	1.0986123	1.3862944	1.3862944	6.1114674	6.4785094	6.552508	4.836282	1.9459102	2.7725887	0.6931472	7.026427	3.6635616	4.290459441148391	7.149916836132109	4.5325994	2.3025851	2.3025851	2.3978953	2.3978953	2.3025851	2.3025851	0.63657683	4.4173937
5	4.6151204	0.6931472	5	1836.0	0.6931472	47.630524	-122.36617	1.0986123	0.6931472	0.6931472	0.6931472	4.7957907	6.685861	5.3033047	3.713572	0.6931472	3.4339871	0.6931472	1.9459102	2.8903718	4.59511985013459	5.337538079701318	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2383742	5.4542522
6	4.6151204	0.6931472	4	1314.0	0.6931472	47.636604	-122.36852	1.0986123	0.6931472	0.6931472	0.6931472	4.394449	6.3561077	5.0172796	3.9318256	0.6931472	2.3978953	1.3862944	2.7080503	4.0775375	3.367295829986474	6.56244409369372	4.6051702	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2412686	5.499379
7	4.6151204	1.7917595	7	1161.0	1.7917595	47.64016	-122.375854	1.0986123	0.6931472	0.6931472	0.6931472	4.1108737	5.888878	5.0172796	3.2580965	0.6931472	0.0	1.0986123	2.0794415	5.159055	1.3862943611198906	7.00033446027523	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3978953	1.7457155	6.130813
8	4.6151204	0.6931472	6	1356.0	0.6931472	47.632412	-122.357216	1.0986123	0.6931472	0.6931472	0.6931472	4.5108595	6.216606	5.3033047	3.9318256	0.6931472	0.0	1.3862944	7.026427	2.1972246	4.948759890378168	5.2832037287379885	4.5849676	2.3978953	2.3025851	2.3978953	2.3025851	2.3978953	2.3978953	0.7975072	4.7819767
9	4.59512	1.9459102	6	1047.0	1.9459102	47.637493	-122.36689	1.609438	0.6931472	0.6931472	0.6931472	5.0172796	6.908755	4.6151204	3.713572	0.6931472	0.0	1.0986123	5.902633	3.4965076	2.772588722239781	6.42648845745769	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.93609333	5.019595
10	4.6151204	0.6931472	4	1933.0	0.6931472	47.635483	-122.358475	1.0986123	0.6931472	0.6931472	0.6931472	4.564348	6.3902407	5.3033047	2.7725887	1.0986123	2.7725887	1.3862944	2.0794415	5.2040067	3.713572066704308	7.395721608602045	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.4655675	5.780774
11	4.6151204	0.6931472	5	1093.0	0.6931472	47.637215	-122.36005	1.0986123	0.6931472	0.6931472	0.6931472	4.6051702	6.685861	6.216606	5.0172796	0.6931472	0.0	1.3862944	7.026427	2.1972246	2.995732273553991	5.497168225293202	4.5849676	2.3978953	2.3978953	2.3025851	2.3978953	2.3978953	2.3025851	0.6830968	4.564973
12	4.6151204	0.6931472	5	509.0	0.6931472	47.635544	-122.37317	1.609438	0.6931472	1.0986123	1.3862944	5.5053315	7.362645	5.7071104	4.564348	0.6931472	0.0	1.3862944	2.7080503	2.6390574	4.553876891600541	6.045005314036012	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6523252	4.512616
13	4.6151204	0.6931472	4	359.0	0.6931472	47.629505	-122.36763	1.7917595	0.6931472	1.0986123	1.3862944	5.1119876	6.4785094	5.9939613	4.454347	1.609438	3.0445225	1.0986123	7.026427	1.3862944	1.0986122886681096	2.995732273553991	4.6151204	2.3978953	2.3978953	2.3025851	2.3025851	2.3978953	2.3978953	1.3862944	5.7071104
14	4.6151204	0.6931472	5	451.0	0.6931472	47.639202	-122.36586	2.8332133	1.5040774	1.9459102	2.7725887	6.135565	6.4785094	7.3138866	5.7071104	2.1972246	3.9318256	1.3862944	3.4011974	2.944439	3.9318256327243257	5.318119993844216	4.59512	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2947272	5.56337
15	4.6151204	0.6931472	3	1265.0	0.6931472	47.63565	-122.372894	1.7917595	0.6931472	1.0986123	1.0986123	4.7004805	6.4785094	5.3033047	4.4998097	0.6931472	0.0	1.3862944	2.7725887	0.6931472	3.713572066704308	3.713572066704308	4.394449	2.1972246	2.3978953	2.1972246	2.1972246	2.1972246	2.1972246	0.54812145	4.0842943
16	4.6151204	0.6931472	6	810.0	0.6931472	47.6262	-122.3666	1.0986123	0.6931472	0.6931472	0.6931472	4.204693	6.4785094	4.6151204	3.583519	0.6931472	3.2580965	0.6931472	2.3978953	4.4426513	1.0986122886681096	6.317164686747284	4.564348	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	1.7137979	6.071315
17	4.6151204	0.6931472	4	369.0	0.6931472	47.640644	-122.372406	1.0986123	0.6931472	0.6931472	0.6931472	4.6051702	6.4785094	4.6151204	2.7725887	0.6931472	0.0	1.0986123	2.7080503	3.8286414	4.0943445622221	5.68697535633982	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.7191887	6.108892
19	4.6151204	0.6931472	5	244.0	0.6931472	47.636024	-122.358696	2.3978953	1.5040774	1.7917595	1.7917595	6.552508	8.318986	6.216606	5.525453	0.6931472	0.0	1.3862944	3.4339871	1.7917595	4.997212273764115	5.204006687076795	4.454347	2.3978953	2.3025851	2.3025851	2.3025851	2.1972246	2.1972246	0.5988365	4.2584457
20	4.6151204	0.6931472	4	635.0	0.6931472	47.62794	-122.36496	0.6931472	0.6931472	0.6931472	0.6931472	4.7095304	6.6214056	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	0.6931472	0.6931471805599453	0.6931471805599453	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6931472	4.6151204
21	4.6151204	0.6931472	4	475.0	0.6931472	47.636375	-122.36103	1.3862944	0.91629076	0.6931472	1.0986123	4.6051702	6.3438807	5.3033047	2.7725887	0.6931472	2.3978953	0.6931472	7.026427	2.4849067	4.3694478524670215	6.142037405587356	4.4426513	2.3025851	2.3025851	2.3025851	2.3025851	2.3978953	2.1972246	0.53649336	4.1049547
22	4.6151204	0.6931472	2	80.0	0.6931472	47.63563	-122.35888	2.1972246	1.0986123	1.609438	1.609438	6.1114674	8.0067005	5.3033047	3.9318256	0.6931472	0.0	1.609438	7.026427	0.6931472	3.5553480614894135	3.5553480614894135	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6205765	4.465908
24	4.6151204	0.6931472	3	238.0	0.6931472	47.638515	-122.36958	1.7917595	1.252763	1.3862944	1.3862944	6.398595	6.4785094	6.216606	5.0172796	0.6931472	0.0	1.3862944	7.026427	0.6931472	5.1298987149230735	5.1298987149230735	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.16551444	2.944439
25	4.2195077	1.0986123	5	571.0	1.0986123	47.631397	-122.36777	2.1972246	1.252763	1.3862944	1.7917595	6.1114674	6.4785094	6.216606	5.3033047	1.9459102	3.9318256	1.609438	7.026427	2.1972246	4.8283137373023015	5.220355825078325	4.6151204	2.3978953	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	0.8329091	4.8751974
27	4.6151204	1.7917595	7	1161.0	1.7917595	47.639267	-122.374725	1.0986123	0.6931472	0.6931472	0.6931472	3.8286414	5.888878	5.0172796	3.2580965	0.6931472	0.0	1.0986123	2.0794415	4.394449	1.0986122886681096	6.306275286948016	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3025851	1.6826884	6.033326
28	4.6151204	1.7917595	5	1184.0	0.6931472	47.629906	-122.36895	1.9459102	1.0986123	1.3862944	1.3862944	5.7071104	6.4785094	6.216606	4.836282	0.6931472	0.0	1.0986123	7.026427	1.9459102	1.0986122886681096	4.290459441148391	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2441546	5.5134287
29	4.276666	0.6931472	5	978.0	0.6931472	47.639816	-122.37434	1.3862944	0.6931472	0.6931472	1.0986123	4.394449	6.216606	5.3033047	4.189655	1.3862944	3.9318256	1.0986123	7.026427	1.609438	5.099866427824199	5.902633333401366	4.454347	2.1972246	2.3025851	2.0794415	2.3978953	2.3025851	2.3025851	0.28517896	3.3690186
30	4.59512	1.9459102	6	1047.0	1.9459102	47.639008	-122.36532	1.609438	0.6931472	0.6931472	0.6931472	5.170484	6.908755	5.3033047	3.713572	0.6931472	0.0	1.0986123	5.902633	3.6635616	4.454347296253507	6.419994928147142	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.0508217	5.1905093
31	4.5849676	2.3025851	6	1036.0	2.1972246	47.635086	-122.36444	1.9459102	0.91629076	1.3862944	1.3862944	5.786897	6.4785094	6.216606	4.6151204	1.9459102	4.1108737	1.0986123	7.026427	4.2341065	2.70805020110221	6.839476438228843	4.5325994	2.3025851	2.3025851	2.3978953	2.3025851	2.3978953	2.3025851	1.1568812	5.306087
32	4.1108737	0.6931472	5	268.0	0.6931472	47.640633	-122.37271	1.609438	1.3862944	1.3862944	1.0986123	5.170484	6.55108	5.3033047	4.394449	0.6931472	0.0	1.609438	4.7957907	2.1972246	3.4965075614664802	5.209486152841421	4.4886365	2.3025851	2.3025851	2.3025851	2.3025851	2.3978953	2.3025851	0.8372475	4.756001
33	4.276666	0.6931472	6	359.0	0.6931472	47.638123	-122.37579	2.0794415	1.5040774	1.609438	1.3862944	5.4071717	7.1899223	6.216606	5.525453	2.0794415	4.3307333	1.0986123	7.026427	1.7917595	3.9889840465642745	5.017279836814924	4.3307333	2.1972246	2.3025851	2.1972246	2.3025851	2.3025851	2.1972246	0.6881347	4.320816
34	4.6151204	0.6931472	3	838.0	0.6931472	47.629814	-122.36621	1.609438	0.6931472	1.0986123	1.0986123	5.075174	6.4785094	5.525453	4.6051702	0.6931472	0.0	0.6931472	7.026427	4.1431346	3.367295829986474	6.70808408385307	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	1.18479	5.399022
35	4.6151204	1.0986123	4	155.0	1.0986123	47.63981	-122.3738	1.609438	0.6931472	0.6931472	1.0986123	4.836282	6.685861	5.3033047	3.9318256	1.0986123	3.2580965	1.0986123	5.902633	2.9957323	3.6109179126442243	4.875197323201151	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.6770966	6.0264697
36	3.9318256	0.6931472	6	956.0	0.6931472	47.63557	-122.36166	2.1972246	1.3862944	1.3862944	1.3862944	5.855072	7.8244457	6.6214056	5.0172796	1.9459102	3.0445225	1.3862944	7.026427	1.7917595	4.820281565605037	5.0369526024136295	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.67803353	4.5445704
37	3.465736	0.6931472	4	483.0	0.6931472	47.63498	-122.35887	0.6931472	0.6931472	0.6931472	0.6931472	3.8286414	6.1114674	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	2.0794415	3.332204510175204	5.4510384535657	4.5849676	2.3025851	2.1972246	2.3978953	2.3978953	2.3978953	2.3978953	0.64185387	4.48074
38	4.6151204	1.0986123	4	155.0	1.0986123	47.639362	-122.372406	1.609438	0.6931472	0.6931472	1.0986123	5.0172796	6.857514	5.3033047	3.9318256	1.0986123	3.2580965	1.0986123	5.902633	1.0986123	2.8903717578961645	4.276666119016055	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.60431594	4.4308167
39	4.6151204	0.6931472	7	1372.0	0.6931472	47.634617	-122.358025	1.0986123	0.6931472	0.0	0.6931472	4.394449	6.4785094	5.3033047	3.0445225	0.6931472	0.0	1.3862944	7.026427	2.4849067	4.9344739331306915	5.117993812416755	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.0919232	5.273205
40	4.6151204	0.6931472	5	463.0	0.6931472	47.638	-122.36101	1.609438	0.6931472	0.6931472	1.0986123	4.7095304	6.4785094	4.6151204	3.713572	1.0986123	2.7725887	1.0986123	7.026427	4.276666	1.3862943611198906	6.115892125483034	4.5108595	2.3978953	2.1972246	2.3978953	2.3978953	2.3978953	2.3025851	1.7404661	6.049733
41	4.6151204	0.6931472	4	869.0	0.6931472	47.631996	-122.37166	1.3862944	0.6931472	0.6931472	1.0986123	5.0039463	6.4785094	5.3033047	4.6151204	1.0986123	3.0445225	1.3862944	5.902633	2.3025851	4.219507705176107	6.366470447731438	4.5217886	2.3025851	2.3978953	2.3025851	2.3025851	2.3978953	2.3978953	0.37843645	3.757939
42	4.6151204	0.6931472	4	1337.0	0.6931472	47.638687	-122.3708	1.609438	0.91629076	1.0986123	1.0986123	5.8607864	7.650169	6.216606	4.6151204	1.609438	0.0	1.0986123	3.4339871	3.7376697	5.062595033026967	6.7912214627261855	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.8671005	4.914418
43	4.6151204	0.6931472	4	550.0	0.6931472	47.63365	-122.36045	1.3862944	0.91629076	0.6931472	1.0986123	5.0172796	6.4785094	5.3033047	3.9318256	0.6931472	0.0	1.0986123	7.026427	2.944439	1.6094379124341003	5.081404364984463	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.4701759	5.796969
44	3.9318256	0.6931472	5	222.0	0.6931472	47.6343	-122.35706	1.7917595	0.6931472	0.6931472	0.6931472	5.0172796	6.2934194	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	2.3025851	4.672828834461906	4.912654885736052	4.6151204	2.3978953	2.3978953	2.3025851	2.3025851	2.3978953	2.3978953	1.0952734	5.2983174
45	3.9318256	0.6931472	5	832.0	0.6931472	47.628345	-122.3664	1.0986123	0.6931472	0.0	0.6931472	4.6151204	6.4785094	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	3.0445225	1.0986122886681096	5.568344503761097	4.5325994	2.3025851	2.3025851	2.3025851	2.3025851	2.3025851	2.3025851	1.1908876	5.355076
47	4.6151204	0.6931472	4	1214.0	0.6931472	47.638035	-122.36091	1.0986123	0.6931472	0.0	0.6931472	4.7095304	6.552508	5.3033047	3.9318256	0.6931472	0.0	1.0986123	7.026427	1.3862944	1.6094379124341003	4.442651256490317	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.72270596	4.6728287
48	4.6151204	0.6931472	7	327.0	0.6931472	47.63933	-122.3616	1.609438	0.6931472	0.6931472	1.0986123	5.081404	7.0396605	4.6151204	4.0253515	1.0986123	3.2580965	1.0986123	7.026427	0.6931472	5.247024072160486	5.247024072160486	4.6151204	2.1972246	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.14842	2.8332133
49	4.6151204	0.6931472	5	999.0	0.6931472	47.635307	-122.36653	1.609438	0.6931472	0.6931472	1.3862944	4.8751974	6.908755	4.94876	4.3307333	1.0986123	3.2580965	1.3862944	7.026427	3.295837	1.9459101490553132	6.882437470997847	4.564348	2.3978953	2.3978953	2.3025851	2.3978953	2.3978953	2.3025851	0.5877867	4.3438053
50	4.6151204	0.6931472	5	149.0	0.6931472	47.637375	-122.36941	1.0986123	0.6931472	0.0	0.6931472	4.6051702	6.4785094	5.3033047	3.9318256	1.0986123	3.9318256	0.6931472	7.026427	1.0986123	2.70805020110221	2.772588722239781	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.0986123	5.3033047
52	4.6151204	1.0986123	5	1211.0	1.0986123	47.631752	-122.37127	1.3862944	0.6931472	0.6931472	0.6931472	4.9272537	6.7044144	5.3033047	3.0445225	1.0986123	3.0445225	1.0986123	7.026427	1.3862944	4.820281565605037	4.941642422609304	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.49469623	4.1743875
55	4.6151204	0.6931472	5	376.0	0.6931472	47.637516	-122.36081	1.0986123	0.6931472	0.6931472	0.6931472	4.983607	6.4785094	4.6151204	3.4339871	1.0986123	2.3978953	1.0986123	7.026427	3.8066626	1.3862943611198906	5.455321115357702	4.553877	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	1.893112	6.275063
56	4.26268	0.6931472	5	608.0	0.6931472	47.636875	-122.37227	1.0986123	0.6931472	0.6931472	0.6931472	4.394449	6.4785094	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	2.3978953	3.6109179126442243	4.787491742782046	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.252763	5.525453
57	4.6151204	1.3862944	5	691.0	0.6931472	47.632565	-122.367226	1.0986123	0.6931472	0.0	0.6931472	4.564348	6.4785094	5.3033047	4.1108737	0.6931472	0.0	1.3862944	7.026427	4.356709	2.0794415416798357	6.329720905522696	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.6331544	6.0032945
59	4.6151204	0.6931472	6	1705.0	0.6931472	47.632633	-122.369316	1.0986123	1.0986123	0.6931472	0.6931472	4.454347	6.1114674	5.3033047	3.9318256	0.6931472	0.0	1.0986123	7.026427	1.0986123	3.1780538303479458	3.828641396489095	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.8329091	4.8751974
60	4.6151204	1.0986123	5	1211.0	1.0986123	47.6326	-122.36995	1.0986123	0.6931472	0.6931472	0.6931472	4.26268	6.4785094	5.3033047	3.0445225	0.6931472	0.0	0.6931472	7.026427	0.6931472	4.77912349311153	4.77912349311153	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.22314355	3.2580965
61	4.6151204	1.7917595	7	1161.0	1.7917595	47.641052	-122.375084	1.0986123	0.6931472	0.0	0.6931472	4.5108595	6.2934194	5.0172796	3.2580965	0.6931472	0.0	1.0986123	2.7080503	4.7004805	1.9459101490553132	6.436150368369428	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3978953	1.8309802	6.232998
62	4.6151204	0.6931472	4	233.0	0.6931472	47.6314	-122.36769	1.0986123	0.6931472	0.6931472	0.6931472	4.394449	6.4785094	5.3033047	3.9318256	1.0986123	2.7725887	0.6931472	1.9459102	3.9702919	1.0986122886681096	5.3981627015177525	4.5325994	2.3025851	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	2.0869136	6.477772
63	4.6151204	1.7917595	7	1161.0	1.7917595	47.641525	-122.37615	1.0986123	0.6931472	0.6931472	1.0986123	4.1108737	5.888878	5.0172796	3.2580965	1.0986123	0.0	1.0986123	2.0794415	5.2574954	1.3862943611198906	7.052721049232323	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3978953	1.7850704	6.178193
65	4.6151204	0.6931472	8	1278.0	0.6931472	47.669327	-122.39259	1.9459102	1.252763	1.3862944	1.609438	5.1416636	7.086738	5.525453	4.6151204	1.9459102	4.6151204	1.609438	7.026427	2.3025851	3.6109179126442243	4.997212273764115	4.5217886	2.3025851	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	1.036737	5.115716
66	4.6151204	0.6931472	5	536.0	0.6931472	47.674072	-122.39387	1.0986123	0.6931472	0.6931472	0.6931472	4.454347	6.4785094	5.3033047	3.9318256	1.0986123	3.0445225	1.3862944	7.026427	4.189655	3.091042453358316	6.20455776256869	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.5973654	5.9587345
67	4.6151204	1.609438	7	306.0	0.6931472	47.67363	-122.389305	2.5649493	1.5040774	1.7917595	2.0794415	6.1441855	8.018296	6.908755	5.525453	0.6931472	0.0	1.3862944	7.026427	1.7917595	2.995732273553991	4.6913478822291435	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.8671005	4.8939514
68	4.6151204	0.6931472	6	1036.0	0.6931472	47.66846	-122.37952	1.0986123	0.6931472	0.6931472	0.6931472	5.170484	6.4785094	5.525453	3.9318256	0.6931472	0.0	0.6931472	7.026427	1.7917595	3.5553480614894135	4.997212273764115	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.6981347	4.5845594
71	4.6151204	0.6931472	6	1449.0	0.6931472	47.673176	-122.38226	1.0986123	0.6931472	0.6931472	0.6931472	4.0943446	5.8636312	5.3033047	2.5649493	0.6931472	0.0	0.6931472	7.026427	2.8332133	2.772588722239781	4.983606621708336	4.543295	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.4562867	5.72675
72	4.5108595	0.6931472	6	1630.0	0.6931472	47.667934	-122.378654	1.609438	0.6931472	0.6931472	1.609438	3.871201	6.4785094	5.3033047	2.7725887	1.0986123	2.3978953	0.6931472	7.026427	3.1780539	4.48863636973214	5.41610040220442	4.356709	2.1972246	2.1972246	2.3025851	2.3025851	2.3025851	2.1972246	1.403643	5.469704
73	4.6151204	0.6931472	6	971.0	0.6931472	47.67297	-122.39734	1.609438	0.6931472	1.0986123	1.0986123	4.983607	6.4785094	4.6151204	3.8286414	1.609438	3.4339871	1.0986123	2.7080503	3.8286414	4.663439094112067	6.8416154764775925	4.5849676	2.3025851	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	0.89199805	4.946488
74	4.6151204	0.6931472	6	1530.0	0.6931472	47.66863	-122.389496	1.0986123	0.6931472	0.6931472	0.6931472	4.26268	6.4785094	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	4.3307333	2.772588722239781	6.476972362889683	4.553877	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	1.4951488	5.7876334
75	4.6151204	0.6931472	5	601.0	0.6931472	47.670113	-122.39387	1.0986123	0.6931472	0.6931472	0.6931472	4.0253515	6.4785094	4.6151204	3.2580965	0.6931472	2.3978953	1.0986123	7.026427	4.465908	1.3862943611198906	6.366470447731438	4.553877	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.6919391	6.034093
76	4.6151204	0.6931472	4	1205.0	0.6931472	47.67169	-122.38524	1.609438	0.6931472	0.6931472	1.0986123	4.564348	6.4785094	5.3033047	3.4339871	1.0986123	3.583519	1.0986123	4.5108595	5.0238805	2.8903717578961645	7.0707241072602764	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.5789787	5.9254584
77	4.6151204	0.6931472	4	483.0	0.6931472	47.670837	-122.39254	1.0986123	0.6931472	0.6931472	0.6931472	4.836282	6.4785094	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	1.9459102	5.3981627015177525	6.154858094016418	4.5325994	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.1972246	0.3220835	3.5824072
78	4.6151204	1.3862944	7	429.0	1.3862944	47.670887	-122.39303	1.0986123	0.6931472	0.6931472	0.6931472	4.189655	6.4785094	5.3033047	3.8286414	0.6931472	0.0	0.6931472	3.295837	2.8332133	3.1354942159291497	4.852030263919617	4.553877	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.5581446	5.8678837
81	4.6151204	1.609438	5	1348.0	1.0986123	47.67125	-122.38264	1.9459102	0.6931472	1.3862944	1.609438	5.0106354	7.1708884	5.3033047	3.9318256	1.609438	3.0445225	0.6931472	7.026427	5.1119876	1.0986122886681096	6.447305862541213	4.564348	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.179287	6.6144576
82	4.6151204	0.6931472	4	905.0	0.6931472	47.668694	-122.39609	1.0986123	0.91629076	0.6931472	0.6931472	4.836282	6.8035054	5.525453	4.3307333	0.0	0.0	1.3862944	7.026427	3.8918204	3.5553480614894135	6.52795791762255	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.1346227	5.356586
84	4.6151204	1.0986123	5	2246.0	1.0986123	47.671417	-122.38538	1.609438	0.6931472	0.6931472	1.3862944	4.8675346	6.8068295	5.525453	4.3307333	0.6931472	0.0	1.7917595	6.9077554	1.0986123	5.384495062789089	5.4510384535657	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.2311117	3.295837
86	4.6151204	0.6931472	3	1063.0	0.6931472	47.67268	-122.38773	1.609438	1.0986123	1.0986123	1.0986123	5.0172796	6.857514	5.3033047	3.9318256	0.6931472	0.0	1.0986123	7.026427	3.3322046	4.418840607796598	6.304448802421981	4.543295	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.90825856	4.9318805
89	4.6151204	0.6931472	4	1337.0	0.6931472	47.66798	-122.3821	1.0986123	0.91629076	0.6931472	0.6931472	5.0172796	6.4785094	5.3033047	4.1108737	1.0986123	3.9318256	1.0986123	7.026427	2.3025851	5.147494476813453	6.813444599510896	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3025851	0.26236427	3.4144425
92	4.6151204	0.6931472	5	525.0	0.6931472	47.67571	-122.38756	1.7917595	0.91629076	1.0986123	1.0986123	4.394449	6.4785094	5.3033047	4.3307333	0.6931472	0.0	0.6931472	2.0794415	4.4886365	1.0986122886681096	6.075346031088684	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3025851	1.9558605	6.3589683
93	4.2195077	0.6931472	3	205.0	0.6931472	47.67477	-122.38583	1.0986123	0.6931472	0.6931472	0.6931472	4.8441873	6.8522425	5.7071104	4.564348	1.0986123	3.2580965	1.0986123	7.026427	2.3978953	2.302585092994046	5.14166355650266	4.59512	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	1.011601	5.1503973
94	4.6151204	0.6931472	3	396.0	0.6931472	47.669876	-122.38772	1.609438	0.6931472	0.6931472	1.0986123	4.75359	6.6214056	6.216606	3.9318256	1.0986123	3.9318256	0.6931472	7.026427	1.7917595	3.970291913552122	5.214935757608986	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3978953	0.5988365	4.3785205
95	4.6151204	0.6931472	6	1965.0	0.6931472	47.670975	-122.387825	1.609438	1.0986123	1.0986123	1.0986123	5.420535	6.4785094	5.3033047	4.3307333	0.6931472	0.0	1.0986123	2.3978953	2.3978953	5.017279836814924	6.154858094016418	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.49469623	4.1544986
