4.574711	1.3862944	4	1607	1.0986123	47.636288	-122.371025	1.609438	0.6931472	0.6931472	0.6931472	4.454347	6.4785094	5.3033047	3.9318256	1.0986123	1.7917595	0.6931472	5.902633	5.3375382	1.09861228866811	7.3304052118444	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3978953	1.6233408	5.960103
4.59512	1.9459102	6	1047	1.9459102	47.639122	-122.36567	1.609438	0.6931472	0.6931472	0.6931472	5.0172796	6.908755	4.6151204	3.713572	0.6931472	0	1.0986123	4.5108595	3.7841897	1.94591014905531	6.76734312526539	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.90825856	4.9634037
4.2195077	1.0986123	5	571	1.0986123	47.629723	-122.369484	2.4849067	1.7047482	1.7917595	2.0794415	6.8834624	6.4785094	6.908755	5.7071104	2.3978953	3.2580965	1.609438	3.4339871	3.0445225	4.82028156560504	6.26149168432104	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.7654678	4.7233977
4.6151204	1.0986123	5	1497	0.6931472	47.63292	-122.37247	1.9459102	1.0986123	1.3862944	1.3862944	6.1114674	6.4785094	6.552508	4.836282	1.9459102	2.7725887	0.6931472	7.026427	3.6635616	4.29045944114839	7.14991683613211	4.5325994	2.3025851	2.3025851	2.3978953	2.3978953	2.3025851	2.3025851	0.63657683	4.4173937
4.6151204	0.6931472	5	1836	0.6931472	47.630524	-122.36617	1.0986123	0.6931472	0.6931472	0.6931472	4.7957907	6.685861	5.3033047	3.713572	0.6931472	3.4339871	0.6931472	1.9459102	2.8903718	4.59511985013459	5.33753807970132	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2383742	5.4542522
4.6151204	0.6931472	4	1314	0.6931472	47.636604	-122.36852	1.0986123	0.6931472	0.6931472	0.6931472	4.394449	6.3561077	5.0172796	3.9318256	0.6931472	2.3978953	1.3862944	2.7080503	4.0775375	3.36729582998647	6.56244409369372	4.6051702	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2412686	5.499379
4.6151204	1.7917595	7	1161	1.7917595	47.64016	-122.375854	1.0986123	0.6931472	0.6931472	0.6931472	4.1108737	5.888878	5.0172796	3.2580965	0.6931472	0	1.0986123	2.0794415	5.159055	1.38629436111989	7.00033446027523	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3978953	1.7457155	6.130813
4.6151204	0.6931472	6	1356	0.6931472	47.632412	-122.357216	1.0986123	0.6931472	0.6931472	0.6931472	4.5108595	6.216606	5.3033047	3.9318256	0.6931472	0	1.3862944	7.026427	2.1972246	4.94875989037817	5.28320372873799	4.5849676	2.3978953	2.3025851	2.3978953	2.3025851	2.3978953	2.3978953	0.7975072	4.7819767
4.59512	1.9459102	6	1047	1.9459102	47.637493	-122.36689	1.609438	0.6931472	0.6931472	0.6931472	5.0172796	6.908755	4.6151204	3.713572	0.6931472	0	1.0986123	5.902633	3.4965076	2.77258872223978	6.42648845745769	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.93609333	5.019595
4.6151204	0.6931472	4	1933	0.6931472	47.635483	-122.358475	1.0986123	0.6931472	0.6931472	0.6931472	4.564348	6.3902407	5.3033047	2.7725887	1.0986123	2.7725887	1.3862944	2.0794415	5.2040067	3.71357206670431	7.39572160860205	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.4655675	5.780774
4.6151204	0.6931472	5	1093	0.6931472	47.637215	-122.36005	1.0986123	0.6931472	0.6931472	0.6931472	4.6051702	6.685861	6.216606	5.0172796	0.6931472	0	1.3862944	7.026427	2.1972246	2.99573227355399	5.4971682252932	4.5849676	2.3978953	2.3978953	2.3025851	2.3978953	2.3978953	2.3025851	0.6830968	4.564973
4.6151204	0.6931472	5	509	0.6931472	47.635544	-122.37317	1.609438	0.6931472	1.0986123	1.3862944	5.5053315	7.362645	5.7071104	4.564348	0.6931472	0	1.3862944	2.7080503	2.6390574	4.55387689160054	6.04500531403601	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6523252	4.512616
4.6151204	0.6931472	4	359	0.6931472	47.629505	-122.36763	1.7917595	0.6931472	1.0986123	1.3862944	5.1119876	6.4785094	5.9939613	4.454347	1.609438	3.0445225	1.0986123	7.026427	1.3862944	1.09861228866811	2.99573227355399	4.6151204	2.3978953	2.3978953	2.3025851	2.3025851	2.3978953	2.3978953	1.3862944	5.7071104
4.6151204	0.6931472	5	451	0.6931472	47.639202	-122.36586	2.8332133	1.5040774	1.9459102	2.7725887	6.135565	6.4785094	7.3138866	5.7071104	2.1972246	3.9318256	1.3862944	3.4011974	2.944439	3.93182563272433	5.31811999384422	4.59512	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2947272	5.56337
4.6151204	0.6931472	3	1265	0.6931472	47.63565	-122.372894	1.7917595	0.6931472	1.0986123	1.0986123	4.7004805	6.4785094	5.3033047	4.4998097	0.6931472	0	1.3862944	2.7725887	0.6931472	3.71357206670431	3.71357206670431	4.394449	2.1972246	2.3978953	2.1972246	2.1972246	2.1972246	2.1972246	0.54812145	4.0842943
4.6151204	0.6931472	6	810	0.6931472	47.6262	-122.3666	1.0986123	0.6931472	0.6931472	0.6931472	4.204693	6.4785094	4.6151204	3.583519	0.6931472	3.2580965	0.6931472	2.3978953	4.4426513	1.09861228866811	6.31716468674728	4.564348	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	1.7137979	6.071315
4.6151204	0.6931472	4	369	0.6931472	47.640644	-122.372406	1.0986123	0.6931472	0.6931472	0.6931472	4.6051702	6.4785094	4.6151204	2.7725887	0.6931472	0	1.0986123	2.7080503	3.8286414	4.0943445622221	5.68697535633982	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.7191887	6.108892
4.6151204	0.6931472	5	244	0.6931472	47.636024	-122.358696	2.3978953	1.5040774	1.7917595	1.7917595	6.552508	8.318986	6.216606	5.525453	0.6931472	0	1.3862944	3.4339871	1.7917595	4.99721227376411	5.2040066870768	4.454347	2.3978953	2.3025851	2.3025851	2.3025851	2.1972246	2.1972246	0.5988365	4.2584457
4.6151204	0.6931472	4	635	0.6931472	47.62794	-122.36496	0.6931472	0.6931472	0.6931472	0.6931472	4.7095304	6.6214056	5.3033047	3.9318256	0.6931472	0	0.6931472	7.026427	0.6931472	0.693147180559945	0.693147180559945	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6931472	4.6151204
4.6151204	0.6931472	4	475	0.6931472	47.636375	-122.36103	1.3862944	0.91629076	0.6931472	1.0986123	4.6051702	6.3438807	5.3033047	2.7725887	0.6931472	2.3978953	0.6931472	7.026427	2.4849067	4.36944785246702	6.14203740558736	4.4426513	2.3025851	2.3025851	2.3025851	2.3025851	2.3978953	2.1972246	0.53649336	4.1049547
4.6151204	0.6931472	2	80	0.6931472	47.63563	-122.35888	2.1972246	1.0986123	1.609438	1.609438	6.1114674	8.0067005	5.3033047	3.9318256	0.6931472	0	1.609438	7.026427	0.6931472	3.55534806148941	3.55534806148941	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6205765	4.465908
4.6151204	0.6931472	3	238	0.6931472	47.638515	-122.36958	1.7917595	1.252763	1.3862944	1.3862944	6.398595	6.4785094	6.216606	5.0172796	0.6931472	0	1.3862944	7.026427	0.6931472	5.12989871492307	5.12989871492307	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.16551444	2.944439
4.2195077	1.0986123	5	571	1.0986123	47.631397	-122.36777	2.1972246	1.252763	1.3862944	1.7917595	6.1114674	6.4785094	6.216606	5.3033047	1.9459102	3.9318256	1.609438	7.026427	2.1972246	4.8283137373023	5.22035582507833	4.6151204	2.3978953	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	0.8329091	4.8751974
4.6151204	1.7917595	7	1161	1.7917595	47.639267	-122.374725	1.0986123	0.6931472	0.6931472	0.6931472	3.8286414	5.888878	5.0172796	3.2580965	0.6931472	0	1.0986123	2.0794415	4.394449	1.09861228866811	6.30627528694802	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3025851	1.6826884	6.033326
4.6151204	1.7917595	5	1184	0.6931472	47.629906	-122.36895	1.9459102	1.0986123	1.3862944	1.3862944	5.7071104	6.4785094	6.216606	4.836282	0.6931472	0	1.0986123	7.026427	1.9459102	1.09861228866811	4.29045944114839	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2441546	5.5134287
4.276666	0.6931472	5	978	0.6931472	47.639816	-122.37434	1.3862944	0.6931472	0.6931472	1.0986123	4.394449	6.216606	5.3033047	4.189655	1.3862944	3.9318256	1.0986123	7.026427	1.609438	5.0998664278242	5.90263333340137	4.454347	2.1972246	2.3025851	2.0794415	2.3978953	2.3025851	2.3025851	0.28517896	3.3690186
4.59512	1.9459102	6	1047	1.9459102	47.639008	-122.36532	1.609438	0.6931472	0.6931472	0.6931472	5.170484	6.908755	5.3033047	3.713572	0.6931472	0	1.0986123	5.902633	3.6635616	4.45434729625351	6.41999492814714	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.0508217	5.1905093
4.5849676	2.3025851	6	1036	2.1972246	47.635086	-122.36444	1.9459102	0.91629076	1.3862944	1.3862944	5.786897	6.4785094	6.216606	4.6151204	1.9459102	4.1108737	1.0986123	7.026427	4.2341065	2.70805020110221	6.83947643822884	4.5325994	2.3025851	2.3025851	2.3978953	2.3025851	2.3978953	2.3025851	1.1568812	5.306087
4.1108737	0.6931472	5	268	0.6931472	47.640633	-122.37271	1.609438	1.3862944	1.3862944	1.0986123	5.170484	6.55108	5.3033047	4.394449	0.6931472	0	1.609438	4.7957907	2.1972246	3.49650756146648	5.20948615284142	4.4886365	2.3025851	2.3025851	2.3025851	2.3025851	2.3978953	2.3025851	0.8372475	4.756001
4.276666	0.6931472	6	359	0.6931472	47.638123	-122.37579	2.0794415	1.5040774	1.609438	1.3862944	5.4071717	7.1899223	6.216606	5.525453	2.0794415	4.3307333	1.0986123	7.026427	1.7917595	3.98898404656427	5.01727983681492	4.3307333	2.1972246	2.3025851	2.1972246	2.3025851	2.3025851	2.1972246	0.6881347	4.320816
4.6151204	0.6931472	3	838	0.6931472	47.629814	-122.36621	1.609438	0.6931472	1.0986123	1.0986123	5.075174	6.4785094	5.525453	4.6051702	0.6931472	0	0.6931472	7.026427	4.1431346	3.36729582998647	6.70808408385307	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	1.18479	5.399022
4.6151204	1.0986123	4	155	1.0986123	47.63981	-122.3738	1.609438	0.6931472	0.6931472	1.0986123	4.836282	6.685861	5.3033047	3.9318256	1.0986123	3.2580965	1.0986123	5.902633	2.9957323	3.61091791264422	4.87519732320115	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.6770966	6.0264697
3.9318256	0.6931472	6	956	0.6931472	47.63557	-122.36166	2.1972246	1.3862944	1.3862944	1.3862944	5.855072	7.8244457	6.6214056	5.0172796	1.9459102	3.0445225	1.3862944	7.026427	1.7917595	4.82028156560504	5.03695260241363	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.67803353	4.5445704
3.465736	0.6931472	4	483	0.6931472	47.63498	-122.35887	0.6931472	0.6931472	0.6931472	0.6931472	3.8286414	6.1114674	5.3033047	3.9318256	0.6931472	0	0.6931472	7.026427	2.0794415	3.3322045101752	5.4510384535657	4.5849676	2.3025851	2.1972246	2.3978953	2.3978953	2.3978953	2.3978953	0.64185387	4.48074
4.6151204	1.0986123	4	155	1.0986123	47.639362	-122.372406	1.609438	0.6931472	0.6931472	1.0986123	5.0172796	6.857514	5.3033047	3.9318256	1.0986123	3.2580965	1.0986123	5.902633	1.0986123	2.89037175789616	4.27666611901606	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.60431594	4.4308167
4.6151204	0.6931472	7	1372	0.6931472	47.634617	-122.358025	1.0986123	0.6931472	0	0.6931472	4.394449	6.4785094	5.3033047	3.0445225	0.6931472	0	1.3862944	7.026427	2.4849067	4.93447393313069	5.11799381241676	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.0919232	5.273205
4.6151204	0.6931472	5	463	0.6931472	47.638	-122.36101	1.609438	0.6931472	0.6931472	1.0986123	4.7095304	6.4785094	4.6151204	3.713572	1.0986123	2.7725887	1.0986123	7.026427	4.276666	1.38629436111989	6.11589212548303	4.5108595	2.3978953	2.1972246	2.3978953	2.3978953	2.3978953	2.3025851	1.7404661	6.049733
4.6151204	0.6931472	4	869	0.6931472	47.631996	-122.37166	1.3862944	0.6931472	0.6931472	1.0986123	5.0039463	6.4785094	5.3033047	4.6151204	1.0986123	3.0445225	1.3862944	5.902633	2.3025851	4.21950770517611	6.36647044773144	4.5217886	2.3025851	2.3978953	2.3025851	2.3025851	2.3978953	2.3978953	0.37843645	3.757939
4.6151204	0.6931472	4	1337	0.6931472	47.638687	-122.3708	1.609438	0.91629076	1.0986123	1.0986123	5.8607864	7.650169	6.216606	4.6151204	1.609438	0	1.0986123	3.4339871	3.7376697	5.06259503302697	6.79122146272619	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.8671005	4.914418
4.6151204	0.6931472	4	550	0.6931472	47.63365	-122.36045	1.3862944	0.91629076	0.6931472	1.0986123	5.0172796	6.4785094	5.3033047	3.9318256	0.6931472	0	1.0986123	7.026427	2.944439	1.6094379124341	5.08140436498446	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.4701759	5.796969
3.9318256	0.6931472	5	222	0.6931472	47.6343	-122.35706	1.7917595	0.6931472	0.6931472	0.6931472	5.0172796	6.2934194	5.3033047	3.9318256	0.6931472	0	0.6931472	7.026427	2.3025851	4.67282883446191	4.91265488573605	4.6151204	2.3978953	2.3978953	2.3025851	2.3025851	2.3978953	2.3978953	1.0952734	5.2983174
3.9318256	0.6931472	5	832	0.6931472	47.628345	-122.3664	1.0986123	0.6931472	0	0.6931472	4.6151204	6.4785094	5.3033047	3.9318256	0.6931472	0	0.6931472	7.026427	3.0445225	1.09861228866811	5.5683445037611	4.5325994	2.3025851	2.3025851	2.3025851	2.3025851	2.3025851	2.3025851	1.1908876	5.355076
4.6151204	0.6931472	4	1214	0.6931472	47.638035	-122.36091	1.0986123	0.6931472	0	0.6931472	4.7095304	6.552508	5.3033047	3.9318256	0.6931472	0	1.0986123	7.026427	1.3862944	1.6094379124341	4.44265125649032	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.72270596	4.6728287
4.6151204	0.6931472	7	327	0.6931472	47.63933	-122.3616	1.609438	0.6931472	0.6931472	1.0986123	5.081404	7.0396605	4.6151204	4.0253515	1.0986123	3.2580965	1.0986123	7.026427	0.6931472	5.24702407216049	5.24702407216049	4.6151204	2.1972246	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.14842	2.8332133
4.6151204	0.6931472	5	999	0.6931472	47.635307	-122.36653	1.609438	0.6931472	0.6931472	1.3862944	4.8751974	6.908755	4.94876	4.3307333	1.0986123	3.2580965	1.3862944	7.026427	3.295837	1.94591014905531	6.88243747099785	4.564348	2.3978953	2.3978953	2.3025851	2.3978953	2.3978953	2.3025851	0.5877867	4.3438053
4.6151204	0.6931472	5	149	0.6931472	47.637375	-122.36941	1.0986123	0.6931472	0	0.6931472	4.6051702	6.4785094	5.3033047	3.9318256	1.0986123	3.9318256	0.6931472	7.026427	1.0986123	2.70805020110221	2.77258872223978	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.0986123	5.3033047
4.6151204	1.0986123	5	1211	1.0986123	47.631752	-122.37127	1.3862944	0.6931472	0.6931472	0.6931472	4.9272537	6.7044144	5.3033047	3.0445225	1.0986123	3.0445225	1.0986123	7.026427	1.3862944	4.82028156560504	4.9416424226093	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.49469623	4.1743875
4.6151204	0.6931472	5	376	0.6931472	47.637516	-122.36081	1.0986123	0.6931472	0.6931472	0.6931472	4.983607	6.4785094	4.6151204	3.4339871	1.0986123	2.3978953	1.0986123	7.026427	3.8066626	1.38629436111989	5.4553211153577	4.553877	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	1.893112	6.275063
4.26268	0.6931472	5	608	0.6931472	47.636875	-122.37227	1.0986123	0.6931472	0.6931472	0.6931472	4.394449	6.4785094	5.3033047	3.9318256	0.6931472	0	0.6931472	7.026427	2.3978953	3.61091791264422	4.78749174278205	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.252763	5.525453
